,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax_label3
82827,40,640.0,66.87403049764221,5,1,3,7745.966692414834,1,1.0905077326652577,4898.979485566356,0.0,5.319957085933101,1,1,2
82833,30,930.0,98.20209142881305,0,3,2,15968.719422671313,6,1.0905077326652577,12124.355652982142,1.0,2.414736402766418,1,1,1
82834,30,880.0,73.38368215846425,0,3,3,4690.41575982343,1,1.0,4582.57569495584,1.0,1.0,1,1,1
82835,40,730.0,99.49620563926881,0,3,3,7745.966692414834,1,1.2510334048590739,14662.87829861518,1.0,4.543101081920838,1,1,1
82838,40,830.0,71.40741917751113,0,3,3,5477.2255750516615,5,1.189207115002721,9949.8743710662,0.0,1.4953487812212205,1,1,2
82841,30,540.0,71.40741917751113,2,1,0,1000.0,3,1.147202690439877,7483.314773547882,0.0,3.8600083452955563,1,2,2
82843,40,690.0,83.23582900575634,0,3,2,77459.66692414833,1,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
82846,60,630.0,96.01845894041878,0,3,2,7071.067811865475,1,1.3779800151366282,10535.653752852739,1.0,2.530439534435243,1,2,1
82849,40,830.0,90.80865185231703,2,1,3,6324.555320336759,3,1.189207115002721,7141.42842854285,1.0,6.096048585118403,1,4,0
82850,60,680.0,75.21206186172788,0,3,3,3162.2776601683795,5,1.0,2449.489742783178,1.0,4.987956556471744,1,2,1
82851,40,710.0,72.08434242404263,0,3,0,1000.0,1,1.189207115002721,7141.42842854285,1.0,4.997998798878767,1,3,1
82852,50,600.0,76.36066981663598,0,3,2,7071.067811865475,1,1.189207115002721,13416.407864998739,0.0,1.5650845800732873,1,3,2
82862,40,950.0,84.08964152537145,5,3,2,10000.0,1,1.147202690439877,8485.28137423857,1.0,0.0,1,1,0
82867,30,600.0,69.99271023161167,3,1,0,1414.213562373095,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
82868,40,560.0,78.51378224852613,0,3,0,3162.2776601683795,3,1.3495037187195416,8544.003745317532,0.0,2.7108060108295344,1,2,2
82869,40,700.0,149.53487812212205,3,1,2,14142.13562373095,1,1.2753731068584542,6244.9979983983985,1.0,0.0,1,1,0
82875,60,650.0,56.23413251903491,3,1,3,5000.0,1,1.2228445449938519,4358.898943540674,0.0,1.0,1,1,2
82880,50,570.0,97.40037464252967,5,3,0,3000.0,2,1.0905077326652577,5000.0,1.0,0.0,1,1,0
82881,30,900.0,77.45966692414834,0,3,2,7615.773105863908,1,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
82883,30,680.0,72.74271525128259,0,3,3,1732.0508075688772,3,1.147202690439877,6557.438524302001,1.0,3.9194759210559282,1,2,1
82884,50,920.0,84.08964152537145,0,3,0,3162.2776601683795,3,1.147202690439877,6000.0,1.0,0.0,1,1,1
82888,30,730.0,77.45966692414834,2,1,3,3872.983346207417,1,1.147202690439877,13784.048752090222,0.0,1.4953487812212205,1,1,2
82889,40,560.0,88.01117367933934,0,3,2,5830.951894845301,1,1.0,5567.764362830022,1.0,2.990697562442441,1,1,1
82892,30,940.0,81.903625881272,2,1,3,7071.067811865475,3,1.147202690439877,4795.83152331272,1.0,2.340347319320716,1,1,0
82893,20,690.0,71.40741917751113,0,3,3,3000.0,3,1.147202690439877,4123.105625617661,0.0,0.0,1,1,2
82898,40,590.0,74.00828044922852,0,3,0,2236.06797749979,3,1.147202690439877,6557.438524302001,1.0,4.119534287814235,1,5,1
82904,40,610.0,74.00828044922852,3,1,3,1000.0,3,1.2510334048590739,4123.105625617661,0.0,0.0,1,1,2
82907,50,580.0,96.57835706352026,0,3,0,4472.13595499958,1,1.147202690439877,6000.0,0.0,4.7451723360058695,1,3,2
82908,50,980.0,41.61791450287817,5,3,2,4472.13595499958,2,1.0,4242.640687119285,0.0,6.470613790894697,1,2,2
82909,30,880.0,75.21206186172788,0,3,0,4242.640687119285,1,1.0905077326652577,4123.105625617661,1.0,5.666497041030256,1,2,1
82911,30,760.0,81.44476398584995,0,3,3,7416.198487095663,1,1.0905077326652577,13228.756555322952,0.0,1.8988289221159418,1,2,2
82912,40,950.0,62.23329772884784,0,3,2,4472.13595499958,3,1.147202690439877,9165.15138991168,0.0,0.0,1,1,2
82916,40,620.0,70.71067811865476,0,3,2,7071.067811865475,1,1.2228445449938519,8000.0,0.0,1.0,1,1,2
82917,30,880.0,90.80865185231703,0,3,0,4472.13595499958,1,1.147202690439877,6000.0,1.0,4.7310706278388395,1,2,1
82920,20,630.0,76.91605673134588,0,3,0,3464.1016151377544,1,1.147202690439877,3316.6247903554,1.0,5.665122511628714,1,2,1
82921,30,620.0,81.903625881272,0,3,2,3162.2776601683795,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
82924,50,610.0,80.50304775850329,0,3,2,5385.164807134504,1,1.0905077326652577,6928.203230275509,0.0,3.80675409583932,1,1,2
82930,40,590.0,84.08964152537145,2,1,3,4472.13595499958,3,1.147202690439877,4795.83152331272,1.0,3.7511661226171107,1,1,0
82931,30,730.0,84.08964152537145,0,2,3,4472.13595499958,1,1.147202690439877,9797.958971132712,1.0,4.400558683966967,1,1,1
82932,50,720.0,37.60603093086394,3,1,2,3162.2776601683795,3,1.3160740129524924,3000.0,1.0,0.0,1,1,0
82934,20,720.0,31.622776601683793,1,2,0,1732.0508075688772,3,1.189207115002721,3162.2776601683795,0.0,0.0,1,1,2
82936,30,810.0,0.0,5,3,3,4472.13595499958,1,1.2753731068584542,8246.211251235321,0.0,1.8988289221159418,1,1,2
82938,30,630.0,69.99271023161167,1,0,0,1000.0,3,1.333521432163324,4000.0,0.0,1.4953487812212205,1,2,2
82942,30,600.0,74.00828044922852,2,1,3,3162.2776601683795,1,1.2510334048590739,4123.105625617661,1.0,2.6981678764080854,1,1,0
82951,30,750.0,68.48661007688605,0,3,3,5477.2255750516615,5,1.0905077326652577,1000.0,1.0,0.0,1,1,1
82955,20,850.0,74.61745347323253,0,3,3,7416.198487095663,5,1.0905077326652577,3464.1016151377544,1.0,1.6817928305074292,1,2,1
82957,40,670.0,76.91605673134588,5,3,2,8944.27190999916,1,1.2228445449938519,15329.709716755891,1.0,5.963793967564396,1,1,0
82958,30,590.0,102.41136890844452,5,1,3,3162.2776601683795,2,1.147202690439877,4000.0,0.0,0.0,1,1,2
82960,40,950.0,102.41136890844452,0,3,2,12247.44871391589,1,1.0905077326652577,20808.652046684812,1.0,3.9441537984850497,1,1,1
82962,30,570.0,77.99206709850829,0,3,0,6164.414002968976,1,1.147202690439877,6244.9979983983985,1.0,1.0,1,1,1
82964,30,680.0,72.74271525128259,0,3,3,8944.27190999916,1,1.147202690439877,6782.329983125268,0.0,4.242640687119285,1,1,2
82972,30,840.0,79.52707287670506,5,1,3,17320.508075688773,6,1.0905077326652577,13747.72708486752,1.0,0.0,1,1,0
82981,30,940.0,93.06048591020996,0,3,2,5477.2255750516615,3,1.2228445449938519,12489.995996796797,1.0,0.0,1,1,1
82983,40,550.0,91.46912192286945,0,3,0,14142.13562373095,3,1.2228445449938519,12083.045973594571,0.0,2.1406951429280725,1,2,2
82989,50,640.0,88.01117367933934,0,2,3,3162.2776601683795,3,1.0,3000.0,1.0,2.7232698153315003,1,2,1
82990,30,910.0,89.44271909999159,0,3,2,14491.376746189439,6,1.0,2828.42712474619,1.0,2.114742526881128,1,1,1
82992,40,650.0,77.45966692414834,2,1,2,7071.067811865475,1,1.2228445449938519,8246.211251235321,0.0,0.0,1,1,2
82993,20,840.0,72.74271525128259,0,3,0,4358.898943540674,1,1.0,4358.898943540674,1.0,3.931872942217272,1,2,1
83000,40,910.0,77.45966692414834,0,3,3,6324.555320336759,1,1.0,5830.951894845301,1.0,5.224431847379422,1,1,1
83001,30,650.0,80.50304775850329,0,3,2,3162.2776601683795,1,1.3160740129524924,12000.0,1.0,1.0,1,1,1
83005,20,650.0,77.45966692414834,0,0,2,5477.2255750516615,1,1.333521432163324,10295.630140987001,1.0,1.0,1,1,0
83009,50,950.0,74.00828044922852,0,3,0,4472.13595499958,1,1.0,3605.5512754639894,1.0,1.8612097182041991,1,1,1
83013,20,890.0,72.08434242404263,0,3,0,100000.0,7,1.147202690439877,6000.0,1.0,4.37689890912139,1,1,1
83014,30,900.0,73.38368215846425,0,3,3,3162.2776601683795,1,1.0,3162.2776601683795,1.0,4.39762203989994,1,2,1
83015,40,910.0,88.01117367933934,0,0,3,10000.0,5,1.0,5099.019513592785,1.0,0.0,1,1,0
83017,50,980.0,100.0,5,3,2,22360.679774997898,5,1.0,4242.640687119285,0.0,1.8988289221159418,1,1,2
83018,50,690.0,86.1173529963367,0,3,3,6324.555320336759,1,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83023,30,810.0,96.29962874017586,0,3,2,10000.0,1,1.333521432163324,18384.776310850237,1.0,1.0,1,1,1
83030,40,600.0,76.91605673134588,3,1,3,4472.13595499958,0,1.2753731068584542,9110.433579144299,0.0,6.4249151652843315,1,9,2
83033,30,890.0,141.4213562373095,4,3,2,17320.508075688773,3,1.147202690439877,19924.858845171275,1.0,0.0,1,1,0
83034,40,930.0,72.74271525128259,0,3,3,5477.2255750516615,0,1.0905077326652577,3162.2776601683795,0.0,6.125628627217572,1,1,2
83045,30,720.0,79.52707287670506,0,3,3,5477.2255750516615,1,1.189207115002721,8306.623862918075,1.0,0.0,1,3,1
83049,40,940.0,74.00828044922852,0,3,0,22360.679774997898,6,1.0,4242.640687119285,0.0,4.90746259869442,1,1,2
83051,20,550.0,94.57416090031758,5,3,3,5477.2255750516615,3,1.2510334048590739,5744.562646538028,1.0,4.915901946457958,1,4,0
83060,20,820.0,74.00828044922852,3,1,3,2236.06797749979,0,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
83061,20,900.0,47.28708045015879,2,1,3,4472.13595499958,3,1.147202690439877,4472.13595499958,1.0,3.915317320059243,1,1,0
83063,30,710.0,76.91605673134588,0,3,0,3872.983346207417,1,1.0,2828.42712474619,1.0,1.189207115002721,1,1,1
83066,40,850.0,56.23413251903491,2,1,2,3162.2776601683795,1,1.189207115002721,10677.078252031311,0.0,0.0,1,2,2
83068,30,590.0,86.1173529963367,0,3,0,2236.06797749979,1,1.2510334048590739,10440.30650891055,1.0,3.605551275463989,1,4,1
83071,30,970.0,101.22722344290392,0,3,2,7071.067811865475,3,1.2968395546510096,15524.174696260025,1.0,4.019389807098026,1,1,1
83074,40,980.0,94.57416090031758,0,3,3,26457.513110645905,6,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83075,40,540.0,66.87403049764221,0,3,3,2236.06797749979,3,1.0905077326652577,3872.983346207417,1.0,0.0,1,1,1
83077,20,800.0,76.36066981663598,0,3,3,14142.13562373095,5,1.147202690439877,2000.0,1.0,2.340347319320716,1,1,1
83078,40,970.0,78.51378224852613,2,1,3,7071.067811865475,6,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
83085,40,630.0,77.45966692414834,1,3,0,6164.414002968976,1,1.147202690439877,4795.83152331272,1.0,0.0,1,1,1
83086,50,640.0,102.41136890844452,0,3,2,5196.152422706632,1,1.147202690439877,9165.15138991168,1.0,4.740485740327064,1,1,1
83088,40,600.0,70.71067811865476,0,3,0,4472.13595499958,3,1.0,6403.1242374328485,0.0,6.024159246172706,1,3,2
83092,30,820.0,74.00828044922852,2,1,0,5477.2255750516615,1,1.2228445449938519,4123.105625617661,1.0,0.0,1,1,0
83093,50,940.0,70.71067811865476,0,3,3,10000.0,5,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
83094,20,840.0,79.52707287670506,0,3,3,10000.0,6,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83096,60,900.0,84.08964152537145,5,3,3,5477.2255750516615,2,1.0905077326652577,5385.164807134504,0.0,4.981901975348543,1,2,2
83098,20,690.0,77.45966692414834,0,3,2,7071.067811865475,3,1.0,9000.0,0.0,1.7320508075688772,1,1,2
83099,20,610.0,74.00828044922852,1,3,3,3162.2776601683795,3,1.0905077326652577,4123.105625617661,1.0,2.7232698153315003,1,1,1
83101,30,630.0,65.13555624326305,3,1,3,2236.06797749979,1,1.147202690439877,2645.7513110645905,0.0,3.0,1,3,2
83108,30,1000.0,80.97801259787747,0,3,1,3162.2776601683795,3,1.147202690439877,7141.42842854285,1.0,2.5900200641113513,1,2,1
83110,20,600.0,69.99271023161167,0,3,3,6324.555320336759,1,1.189207115002721,5916.079783099616,1.0,0.0,1,1,1
83111,40,610.0,69.99271023161167,0,3,2,4472.13595499958,1,1.2753731068584542,15099.6688705415,0.0,2.189938703094842,1,1,2
83115,40,910.0,66.87403049764221,2,1,0,5477.2255750516615,2,1.147202690439877,4358.898943540674,1.0,0.0,1,1,0
83116,60,840.0,88.01117367933934,1,0,3,14142.13562373095,5,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
83118,20,940.0,78.51378224852613,0,3,2,11045.36101718726,6,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
83119,20,640.0,37.60603093086394,2,1,0,10000.0,5,1.147202690439877,4358.898943540674,0.0,0.0,1,1,2
83121,30,990.0,79.52707287670506,0,3,3,6855.654600401044,3,1.0905077326652577,10816.653826391968,1.0,3.9482220388574776,1,1,1
83124,20,720.0,69.25194237934933,0,0,3,2000.0,3,1.147202690439877,5291.502622129181,0.0,0.0,1,1,2
83126,40,580.0,84.08964152537145,0,3,2,2236.06797749979,3,1.4028505520066743,12206.555615733703,0.0,0.0,1,1,2
83127,20,590.0,76.91605673134588,0,3,2,3464.1016151377544,1,1.0905077326652577,6633.2495807108,1.0,0.0,1,1,1
83132,40,870.0,78.51378224852613,0,3,2,5477.2255750516615,1,1.2228445449938519,9746.794344808965,1.0,0.0,1,1,1
83134,50,640.0,62.23329772884784,3,1,3,3872.983346207417,1,1.2228445449938519,3872.983346207417,0.0,4.179024909781345,1,1,2
83136,40,920.0,118.9207115002721,0,3,3,11832.159566199232,1,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83139,40,890.0,74.00828044922852,0,3,3,14142.13562373095,1,1.0,4242.640687119285,1.0,0.0,1,1,1
83140,40,650.0,37.60603093086394,1,3,3,3162.2776601683795,3,1.147202690439877,4795.83152331272,0.0,2.7108060108295344,1,2,2
83146,30,870.0,85.72321289096399,0,3,3,8366.600265340756,1,1.2228445449938519,16673.332000533068,1.0,0.0,1,1,1
83151,20,580.0,72.74271525128259,0,3,0,7071.067811865475,1,1.147202690439877,5916.079783099616,1.0,6.951391063190035,1,11,1
83153,30,950.0,102.41136890844452,0,3,3,9219.544457292888,6,1.147202690439877,6557.438524302001,1.0,5.049267032744845,1,2,1
83155,40,650.0,86.1173529963367,5,1,2,4472.13595499958,3,1.0905077326652577,5916.079783099616,0.0,3.6108731368472777,1,4,2
83157,20,670.0,66.87403049764221,5,1,0,4472.13595499958,3,1.189207115002721,3316.6247903554,1.0,2.5607496020310148,1,1,0
83159,40,930.0,91.46912192286945,3,1,2,10000.0,0,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
83161,50,740.0,82.35490260528069,0,3,0,7745.966692414834,1,1.189207115002721,9899.494936611665,1.0,4.038502993721818,1,2,1
83162,20,890.0,75.79289311365564,0,3,3,5477.2255750516615,4,1.0,4242.640687119285,1.0,2.4322992790977875,1,1,1
83163,20,740.0,80.50304775850329,0,3,3,16733.20053068151,6,1.147202690439877,6557.438524302001,1.0,5.751145174405047,1,1,1
83164,20,930.0,84.08964152537145,0,3,3,17320.508075688773,6,1.0905077326652577,8660.254037844386,0.0,4.115953637505823,1,1,2
83166,30,710.0,70.71067811865476,0,3,0,7071.067811865475,1,1.2968395546510096,8246.211251235321,0.0,0.0,1,1,2
83167,40,580.0,72.08434242404263,0,3,3,2236.06797749979,3,1.2510334048590739,6000.0,0.0,2.5755095769013945,1,1,2
83168,30,750.0,84.08964152537145,0,3,0,7071.067811865475,1,1.0905077326652577,9433.981132056604,1.0,0.0,1,1,1
83170,30,940.0,78.51378224852613,0,3,3,5477.2255750516615,3,1.2510334048590739,11489.125293076057,1.0,4.367926742556349,1,2,1
83171,30,710.0,85.72321289096399,0,3,2,7071.067811865475,1,1.2753731068584542,6244.9979983983985,1.0,4.08329915638483,1,1,1
83175,30,710.0,83.23582900575634,0,3,2,7745.966692414834,3,1.2228445449938519,11832.159566199232,1.0,6.062668710970295,1,6,1
83179,40,560.0,51.436867236104014,0,3,2,7071.067811865475,1,1.2968395546510096,6403.1242374328485,1.0,3.0,1,2,1
83181,40,700.0,85.72321289096399,0,3,3,6000.0,1,1.2228445449938519,10198.03902718557,1.0,0.0,1,1,1
83182,50,550.0,76.91605673134588,0,3,2,4472.13595499958,3,1.2753731068584542,13152.946437965906,0.0,0.0,1,1,2
83183,40,820.0,88.01117367933934,5,1,2,7071.067811865475,2,1.0905077326652577,10583.005244258362,0.0,0.0,1,1,2
83189,30,970.0,90.13344775740003,0,3,2,7745.966692414834,1,1.189207115002721,9899.494936611665,1.0,4.278201166112122,1,1,1
83201,20,600.0,69.99271023161167,0,2,0,4472.13595499958,3,1.189207115002721,3741.657386773941,1.0,0.0,1,1,1
83204,60,600.0,37.60603093086394,0,3,0,2000.0,3,1.2968395546510096,6708.203932499369,0.0,0.0,1,1,2
83206,50,760.0,74.00828044922852,0,3,3,5477.2255750516615,3,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83208,30,770.0,93.36914847572162,5,1,0,7071.067811865475,1,1.0905077326652577,5830.951894845301,0.0,4.849324904830537,1,1,2
83209,40,950.0,115.82921852882691,0,3,2,17320.508075688773,6,1.147202690439877,14317.821063276353,1.0,0.0,1,1,1
83210,30,670.0,69.99271023161167,0,3,3,10954.451150103323,5,1.0,4242.640687119285,0.0,2.8394115144336776,1,1,2
83212,40,670.0,84.08964152537145,0,3,3,7071.067811865475,1,1.2228445449938519,8888.194417315588,0.0,3.6371357625641294,1,2,2
83222,30,880.0,79.52707287670506,5,3,2,11401.75425099138,5,1.0,4242.640687119285,1.0,3.7838896737717334,1,1,0
83224,20,550.0,70.71067811865476,0,0,0,1732.0508075688772,3,1.2228445449938519,5567.764362830022,1.0,0.0,1,1,0
83227,20,910.0,41.61791450287817,0,3,0,5477.2255750516615,1,1.0,4242.640687119285,0.0,0.0,1,1,2
83228,40,630.0,79.52707287670506,2,1,3,4123.105625617661,1,1.2753731068584542,6164.414002968976,0.0,5.132628931126717,1,2,2
83234,40,1000.0,88.73560657375263,0,3,2,6324.555320336759,3,1.0905077326652577,6403.1242374328485,1.0,2.3003266337912063,1,1,1
83236,60,740.0,67.694724277124,0,3,3,4472.13595499958,3,1.147202690439877,6557.438524302001,1.0,5.7498304765995565,1,1,1
83239,30,600.0,71.40741917751113,2,1,0,5196.152422706632,1,1.0905077326652577,4898.979485566356,1.0,3.7511661226171107,1,2,0
83241,50,710.0,77.45966692414834,0,3,3,6000.0,3,1.0905077326652577,6855.654600401044,1.0,3.833658625477635,1,3,1
83243,40,630.0,66.87403049764221,3,1,2,1732.0508075688772,3,1.2228445449938519,4000.0,0.0,4.827251847113644,1,1,2
83244,30,720.0,74.00828044922852,5,3,3,3162.2776601683795,3,1.0,4242.640687119285,0.0,5.9027538302362474,1,2,2
83245,40,690.0,75.21206186172788,0,3,3,3162.2776601683795,1,1.189207115002721,14035.668847618199,1.0,0.0,1,1,1
83248,40,840.0,81.903625881272,0,3,2,4000.0,1,1.189207115002721,6928.203230275509,1.0,6.733731223847484,1,3,1
83251,50,710.0,85.72321289096399,0,3,0,7745.966692414834,1,1.147202690439877,7280.1098892805185,1.0,4.5404325926158515,1,1,1
83254,30,670.0,66.87403049764221,3,1,0,7071.067811865475,1,1.333521432163324,8602.325267042626,0.0,1.0,1,1,2
83255,40,960.0,101.22722344290392,0,3,2,11401.75425099138,1,1.147202690439877,26683.328128252666,1.0,5.167403588422079,1,3,1
83256,40,580.0,72.74271525128259,0,3,0,5916.079783099616,1,1.189207115002721,6324.555320336759,1.0,2.39678172692843,1,2,1
83258,50,680.0,56.23413251903491,5,1,2,7071.067811865475,2,1.0905077326652577,8124.03840463596,0.0,1.9343364202676694,1,1,2
83264,30,950.0,31.622776601683793,3,1,0,5000.0,2,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
83265,40,610.0,91.46912192286945,5,3,3,5477.2255750516615,2,1.147202690439877,5744.562646538028,1.0,4.6386889086626635,1,1,0
83267,50,700.0,84.08964152537145,3,1,2,7071.067811865475,1,1.2968395546510096,13114.877048604001,0.0,5.165590782113181,1,3,2
83268,30,870.0,83.23582900575634,5,3,3,7071.067811865475,6,1.0905077326652577,5385.164807134504,1.0,0.0,1,1,0
83275,20,960.0,87.26839694794393,0,3,3,14142.13562373095,5,1.0905077326652577,13379.088160259653,0.0,3.4641016151377544,1,1,2
83278,50,730.0,62.23329772884784,3,1,2,5477.2255750516615,1,1.2510334048590739,12569.805089976535,0.0,5.383563270955295,1,1,2
83279,30,610.0,76.91605673134588,0,3,2,7745.966692414834,1,1.2510334048590739,14594.519519326424,1.0,3.027400104035091,1,3,1
83282,30,640.0,79.52707287670506,3,1,3,1732.0508075688772,0,1.189207115002721,6480.74069840786,1.0,0.0,1,1,0
83284,20,740.0,66.87403049764221,3,1,3,3162.2776601683795,3,1.0,1732.0508075688772,1.0,4.521620096852551,1,2,0
83287,40,680.0,75.21206186172788,0,3,0,3162.2776601683795,1,1.2228445449938519,9000.0,1.0,4.488812947719016,1,2,1
83289,30,630.0,74.00828044922852,0,3,0,1414.213562373095,3,1.147202690439877,6000.0,1.0,3.7126875376323043,1,1,1
83291,50,960.0,84.08964152537145,3,1,2,2236.06797749979,3,1.0,0.0,1.0,5.507404268455894,1,4,0
83292,60,640.0,71.40741917751113,0,0,3,5477.2255750516615,1,1.2228445449938519,8062.25774829855,1.0,4.590349388195356,1,3,0
83293,40,670.0,70.71067811865476,1,2,0,1732.0508075688772,3,1.147202690439877,2449.489742783178,1.0,0.0,1,1,1
83294,20,580.0,70.71067811865476,0,3,0,3162.2776601683795,3,1.0,3872.983346207417,1.0,3.7976578442318836,1,3,1
83295,60,980.0,84.08964152537145,5,3,3,7071.067811865475,2,1.0,4242.640687119285,0.0,0.0,1,1,2
83297,30,740.0,80.50304775850329,0,3,3,4690.41575982343,1,1.189207115002721,8660.254037844386,0.0,5.93171342628067,1,4,2
83305,20,750.0,47.28708045015879,0,1,3,3162.2776601683795,2,1.0,4242.640687119285,0.0,4.105155240225724,1,2,2
83310,50,1000.0,87.64214595654654,0,3,0,15165.7508881031,6,1.0,4242.640687119285,1.0,0.0,1,1,1
83311,40,870.0,47.28708045015879,3,1,3,6082.76253029822,0,1.147202690439877,4472.13595499958,1.0,0.0,1,2,0
83313,40,590.0,91.46912192286945,5,3,3,4472.13595499958,2,1.147202690439877,4898.979485566356,0.0,2.68534961428265,1,1,2
83314,40,930.0,65.13555624326305,3,1,2,3872.983346207417,3,1.189207115002721,9591.66304662544,1.0,0.0,1,1,0
83316,30,570.0,75.79289311365564,0,3,0,1732.0508075688772,3,1.2753731068584542,7000.0,0.0,2.340347319320716,1,3,2
83317,40,770.0,67.694724277124,5,3,2,3162.2776601683795,2,1.2228445449938519,5916.079783099616,1.0,4.458094538516629,1,6,0
83318,50,800.0,80.50304775850329,0,3,2,7071.067811865475,3,1.2968395546510096,7141.42842854285,1.0,5.454259762908898,1,4,1
83321,30,930.0,56.23413251903491,0,3,3,5477.2255750516615,2,1.147202690439877,6557.438524302001,0.0,4.524321992349652,1,2,2
83322,50,590.0,69.99271023161167,0,3,0,4472.13595499958,3,1.2753731068584542,8602.325267042626,0.0,0.0,1,1,2
83330,30,560.0,84.91821094987799,1,3,2,7071.067811865475,1,1.333521432163324,12688.57754044952,0.0,6.980237163615526,1,7,2
83332,40,700.0,104.66351393921056,0,3,3,12247.44871391589,1,1.2753731068584542,12124.355652982142,1.0,6.202480803947941,1,7,1
83335,60,630.0,79.52707287670506,2,1,2,4472.13595499958,0,1.147202690439877,7280.1098892805185,0.0,3.8985489805273272,1,2,2
83337,20,890.0,84.08964152537145,0,3,3,3605.5512754639894,1,1.0,3464.1016151377544,1.0,2.0305431848689306,1,1,1
83343,40,620.0,91.46912192286945,4,3,2,5477.2255750516615,1,1.2753731068584542,9591.66304662544,1.0,3.7175630406336424,1,2,0
83348,50,1000.0,108.77573059372772,0,3,2,10954.451150103323,1,1.189207115002721,19924.858845171275,1.0,2.771488002476036,1,1,1
83349,40,710.0,51.436867236104014,3,1,0,1732.0508075688772,3,1.3160740129524924,5567.764362830022,1.0,1.6265765616977859,1,1,0
83350,30,680.0,88.01117367933934,5,3,3,5000.0,1,1.0905077326652577,5000.0,1.0,0.0,1,1,0
83351,30,600.0,81.903625881272,0,0,2,2000.0,3,1.147202690439877,5744.562646538028,1.0,5.255706863388241,1,5,0
83354,40,650.0,83.23582900575634,3,1,2,7745.966692414834,1,1.189207115002721,5567.764362830022,1.0,2.23606797749979,1,1,0
83355,30,540.0,70.71067811865476,0,3,3,4472.13595499958,3,1.147202690439877,2645.7513110645905,1.0,5.730000900415637,1,2,1
83356,30,640.0,77.45966692414834,0,3,3,3162.2776601683795,3,1.0905077326652577,5744.562646538028,1.0,6.473380390453965,1,18,1
83366,60,730.0,91.46912192286945,0,3,0,2449.489742783178,1,1.0905077326652577,17663.521732655692,1.0,0.0,1,2,1
83368,30,650.0,67.694724277124,4,0,0,1732.0508075688772,3,1.0905077326652577,4690.41575982343,1.0,0.0,1,1,0
83369,30,980.0,156.50845800732873,5,1,3,7071.067811865475,2,1.0,4242.640687119285,0.0,2.2795070569547775,1,1,2
83371,50,690.0,41.61791450287817,3,1,0,1732.0508075688772,3,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
83374,40,580.0,74.00828044922852,3,1,3,1732.0508075688772,3,1.2228445449938519,4898.979485566356,1.0,4.3314735413359875,1,2,0
83377,20,510.0,70.71067811865476,4,2,3,2828.42712474619,1,1.147202690439877,3464.1016151377544,1.0,1.5650845800732873,1,1,0
83383,20,800.0,79.52707287670506,0,3,0,1732.0508075688772,3,1.0,1732.0508075688772,1.0,2.449489742783178,1,2,1
83385,30,640.0,84.08964152537145,0,3,3,7071.067811865475,1,1.2510334048590739,11045.36101718726,1.0,1.8988289221159418,1,2,1
83388,20,480.0,78.51378224852613,0,3,3,3872.983346207417,3,1.4028505520066743,8717.797887081348,1.0,4.499828522434671,1,3,1
83390,30,810.0,74.00828044922852,5,1,3,5477.2255750516615,1,1.0,1414.213562373095,0.0,2.8173132472612576,1,2,2
83393,20,630.0,86.88978326173194,2,1,3,4472.13595499958,3,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
83394,20,690.0,73.38368215846425,0,3,3,5916.079783099616,3,1.147202690439877,7211.102550927979,0.0,3.505453712067028,1,1,2
83395,40,580.0,82.35490260528069,0,3,2,2236.06797749979,3,1.3642616018213658,12409.673645990857,1.0,5.929316289631874,1,2,1
83397,30,960.0,79.52707287670506,3,1,3,10000.0,3,1.147202690439877,4472.13595499958,1.0,4.31289638615841,1,1,0
83398,30,930.0,90.4729394452974,0,3,2,3162.2776601683795,3,1.147202690439877,12922.847983320085,1.0,4.441067768376882,1,1,1
83400,40,710.0,56.23413251903491,3,1,3,2236.06797749979,3,1.0,4242.640687119285,1.0,5.9696783298944105,1,2,0
83401,20,660.0,84.08964152537145,3,1,2,10000.0,1,1.189207115002721,9949.8743710662,0.0,4.961558953613506,1,2,2
83405,20,740.0,66.87403049764221,3,1,0,1732.0508075688772,3,1.0,1414.213562373095,1.0,2.530439534435243,1,1,0
83406,40,520.0,80.97801259787747,0,3,0,3162.2776601683795,3,1.2753731068584542,9055.385138137417,1.0,4.249172870720582,1,2,1
